true_x,true_y
-1.2368360478949398,-2.026602152586593
-1.1458177409257697,-0.6026756095032653
0.9221597406451028,-2.1967474574560146
0.41749065935027874,0.6736939354191167
-0.625512375989305,-0.0815712846178267
-1.6549390836595086,1.7291723023954755
-0.46160678289969015,-1.306947506591215
1.6106085318042205,0.8003974766498796
-2.0888166761185243,-0.5314854042158519
2.371699187683356,-0.019979369368178734
1.2885838094733837,-0.18222067053013474
-0.8288410266279708,0.5040960241815199
1.7189818015630705,-1.4969546587972526
2.3271738719403947,0.21503401989657678
-1.2154912366059116,0.034812142262445445
-0.00824943979435075,0.553484475669551
0.03070488862966042,0.8898469825283855
-1.8003895197487976,-0.33602978211686946
-0.4269131181779502,-0.05562914356744125
2.6502817625067183,-0.50880653134657
-2.3060966665470324,-1.3082906963926832
0.253876231871333,-0.5269499974215908
0.5226829542841823,0.8309922945560544
-0.7130029183163965,1.1307525502476132
0.551957765915632,0.05254511525519784
1.2852024284925798,2.7935202666988115
0.007102630128241985,-0.06581454406189874
-0.21465641958209739,1.5530903001541634
-0.20597255382305682,-0.957590335331215
-0.45680822636908025,1.2715137973586677
-0.2346070087499075,0.057827185179629564
0.4677963727500897,-0.7768141255303647
0.20753491634905977,0.1398083840877572
1.4401289442284515,-1.5886518973523536
-0.14712863623311737,-0.5235984700744303
-1.2889032659604935,-0.7193600589501365
0.6125613179892754,-1.0361366538775465
-0.7328852797670404,-0.5660271521023692
-0.5603802169659864,-0.9143825223847986
-0.21183798931010403,-0.11678419086142727
0.6501643637762472,-0.10523259036277588
1.05807167369461,1.088621174877348
-0.44786174293033343,-0.8664482896626435
-0.18632915707627953,0.4400239338369807
1.0520672675734615,1.8857496800334368
-0.6764830850192786,1.1869003441503654
-0.4363169215661875,-0.08916215964453877
0.06880096483274611,-1.6310298628087183
0.10800482724622791,-0.11691219397273378
0.760555936302318,-0.5778463791964941
0.6072341523996617,1.8903414222018455
0.4843960101547816,-1.1104010603692542
0.5398244707286657,-0.9877529067236364
1.6976926214014514,1.2743649744485341
-0.5066895838952663,0.8369875104422477
-0.239725405470094,-0.25991444965013816
-0.7002411736537132,-1.1596230892717276
0.3928874507575981,0.02163171033566269
0.3640064478898615,-0.13229723138183835
-0.08635380398797304,-1.0985313842399957
-0.5646784550573508,1.502785841207075
-0.31494964438409345,-0.18307193234374852
-1.18313159607534,-0.03327242098450131
-0.10834748319471077,0.07269266094259763
0.5045189246080921,-0.28214633651735305
-1.14810125864922,-0.18332463005821437
-1.377301322218136,-0.7726420462899857
1.442374516538514,-0.5363289722049409
0.8204927626013054,1.2799222084937447
1.3251823244471284,-1.6221514918542468
0.26974723760908903,-0.45605206571743023
