reco_x,reco_y
-0.010845906802611743,-0.492973532260659
2.1184553707049316,0.29254581678397606
-1.6685593579743445,0.8712304572562038
0.29443833346501064,0.43708128476583846
0.17335395290557754,0.7934548005138704
-0.10178804633523991,0.43528389332474
1.3643227737222663,1.3763010848196437
0.40560636745069023,1.0410056630757667
0.7290533984759163,-0.9889243127651911
-0.2887473758500412,2.4024123659917698
1.064746164231809,0.6829058283207537
-0.6237618152147989,1.048683759068747
1.5859402768501825,1.8505250187606885
-0.34380053709798397,0.0837755923716198
2.3108279138702525,1.7565123727430867
1.9377470881486665,1.152547633326423
-1.399979166784668,0.1677681880007736
-0.2462793737655834,-0.1454548281563017
0.8377660201388417,1.7623737543157119
0.4781988185823609,0.04328228517727478
1.0184765626622643,0.9749873740690796
-0.36317982470004007,0.21022408437744491
-1.354115006293621,-0.8749820481100036
2.9640316531650477,-0.6191607142865336
-3.0442231120282868,-0.9444674397656152
-0.8114439846701575,-0.043911220188104
-0.07000591626347746,1.1113820003252
3.6183541820673835,0.054352473359322806
1.486797550374051,-4.477449639438136
-0.002322041051616819,2.1422607154192588
-2.1162990638709624,0.4472626438181366
0.38300308083525225,2.133528785681675
0.474601001870795,0.9064740402971382
-5.239113843687371,-0.4011116128539475
1.5239293925319102,0.11751749217753624
-3.184050162840228,0.8190441583277315
-1.1675995946792308,1.3004664956828829
2.467524632829362,0.8795773624534455
0.6646576536689475,3.925736637206071
0.016961205973466287,1.2391544612623937
-0.5510245194508205,0.7137297134078358
-0.04758552958951451,1.434095763942336
-0.24553140945123927,0.9822978090898117
0.9873979024194353,1.3841383251461254
3.1478874960521015,2.2202955085536855
1.8894488548062882,1.9187155641029743
-0.8616133900344941,-0.03830187757345286
4.758689366036393,2.928043387056494
0.3465282962250903,1.5195987993801798
-0.45355279430461065,-0.07730547440907859
-4.521782102760747,0.9455796153916171
0.8968819665673762,0.6272511470289551
-0.8925903175554802,0.5358366027156053
-0.6891072078744255,-0.4821579840100457
1.1196649496761446,0.6465177781483029
0.5512638078002783,1.1878875287106792
-0.5967323129241131,-3.1079253059035112
2.2543225192203677,-5.760271307637045
-1.6833148391171031,-1.9994261191343592
0.5859393822853458,1.562013971352728
0.4064252539527414,0.5090593443764515
4.389255242432709,2.036554067044171
1.3981088417430207,-0.3038775603768788
0.5717044890266418,-0.7628925551331281
-2.355163396905364,0.2627112431436081
-0.6351780429556964,0.22171322125004073
1.0495549399195792,-0.0972473471080187
0.6187305537162621,0.3019327357899579
0.6020834790965771,0.6872886443177936
-0.44886168433683005,-1.1786043547208334
-0.3460025953486383,1.4982395706663543
-1.2978888113785658,1.0696525350776658
0.6411869069960432,1.5711228877872057
1.2143781270325247,2.5400650953726847
0.9002732236874763,4.435571376010413
1.6039356114585637,1.2730777325747216
-1.3719915354978545,0.01882945230994917
0.3998479005211906,0.4593995762137125
-1.4341935121101763,0.3775877915265344
0.9978733200424308,-0.1944412034117644
2.2120879438855185,1.2696869854485566
-1.0744704863738972,0.6068928410695023
0.8857060507280992,1.2208802112104997
-0.3213359544799435,1.1195425196516258
3.6323644643292243,0.03827815228864518
0.47053920115918346,-0.31322343405652514
0.6667707330218915,0.33350126616119646
1.3784680896965364,0.9976235080594209
-0.6040040662717862,0.5086019164929094
4.005023351074272,-0.17256613269269178
2.092910427174372,-0.33326760835415364
4.236848499576448,0.433398638842333
-1.883265855748292,1.3151061621533835
-0.2938956010765105,-0.29348028275770693
0.003924048990925244,0.30870847004166385
2.4101344117929533,0.6214933433711339
-1.2758260857052375,1.0157761005858856
-0.5252695288563677,2.2620795263009694
0.1722136997551118,0.8675448130578436
-1.0719428119849888,2.673188345041417
-3.0799226433459816,-1.2380994393828577
2.1616840564903277,0.07947819784046073
0.40113443044893715,0.503860778245339
0.33115150686316236,0.1782595435224575
-1.5347673116377467,-1.2072228831554919
-0.5146561004091222,-0.8523482793856666
-0.8691472440753542,5.096919279927058
-0.4176895441266937,1.9524539355014896
2.1633105172795637,-0.6120126377413232
-1.590667520082031,0.6418569464018244
1.1172277036094824,1.239555729461314
-1.9085386190977562,0.26204389131965233
0.25002589405819053,-1.4643932284236125
0.6246762806366574,-0.4901731699966216
2.8590192671889354,-2.571161627748541
-2.1582344056319718,0.9180832679112862
0.2931992222197478,-3.60076273966579
1.4243246645711822,0.2391060910784461
-1.9609907255039007,0.06671663525665679
1.3383196174827616,-0.07765804010384769
-0.42662706778604753,-2.7901761640418656
0.5781528001417839,-0.13861383265945842
-0.17710907865874986,0.650469580457291
0.66547508229582,-0.10425804144362699
0.1770266151032847,0.7393185345406383
-1.9044175622513988,-2.881597338164769
0.09619152234508366,0.3519507502403089
-0.39331488298807626,0.7421459161963739
0.37896056204963724,0.9385871971974116
0.5091493601619661,1.3481310781542186
0.22502335668570672,1.3999883422768908
-1.217208119072343,1.2701965071212062
0.6281427517769823,0.8126823908477059
2.2068450655370597,1.993454252689008
-0.5047166742407379,0.24410232015161057
-0.08187149062357865,1.2616116979024377
-2.253868285069938,-1.1679395384216815
0.13247132735910688,-0.9421589358904239
-0.28633209653706715,-0.057058611158349995
-0.435670555474454,-0.3760647486085186
-4.866303585263832,-2.6357760751320343
3.0974369290626473,0.6520584146333122
1.149517164481329,-3.247575909079852
0.7373836076269529,1.2552480986525452
1.5132369130814634,-1.5637339902277583
0.20525448196401902,-2.4358235111546005
-0.7100825392276099,0.18665527735807244
-1.703348154482333,2.06718422172741
0.025191405959206103,0.6366176445877098
0.04217521161513865,1.2013794904405417
-1.0714813420213483,1.0940917820738503
-0.8867351486234107,0.15989595840708298
0.5545000895826618,1.264227634636594
-4.016211665762099,0.0504983996825325
1.4628797188870235,1.0353306886640041
1.8541044580307064,0.4911067045540735
1.3783893509507452,2.6939187246404757
0.4059589578753202,0.7785069605944479
0.4723009579964882,1.053870820273041
-2.1209469612102128,-0.333822322875298
0.7517199504523195,0.5348267690985159
2.493123289414837,0.39354189401639306
0.1275468892989639,-0.7638402553095572
3.1382171407039037,1.4307670624427495
-0.812265456583628,1.779534536277023
-1.119194055489744,0.5110667179469337
-0.09468550590078936,0.5242914598010161
1.361693560305427,0.5447823108820903
-1.9003861263221058,-0.3691224145290712
1.5802387171197767,1.468063238331753
3.8642353408441013,0.69011934718077
-1.5438609093003393,-0.352213895032549
-2.1811064092353405,3.466845988452192
2.154056833756888,1.1404242798439503
3.8916269698846575,1.4735253893404103
1.3933157421502902,0.10888855381300175
-5.755227513824543,-1.2208538503060724
2.1134371824735587,1.3902304833522123
-0.9407991755955722,1.37783917695094
0.8634986159636164,0.1476149689759822
-0.8996279881531035,-0.7749590122538103
0.8563430833117253,0.8620298640999023
0.7958366120836187,0.39125483383750026
-0.9007151587825772,-0.15513863698652136
0.9570257589802087,1.1574901744931685
0.029607212306649422,0.9485860878901958
1.9751974277802506,1.505297940329073
-0.5903104169224256,0.5622850592008845
1.306790999047839,-1.3439112902048567
0.5883290505046559,2.028492570632661
