reco_x,reco_y,true_x,true_y
0.05595173357322203,0.87844266448486,0.7641117660966509,0.87844266448486
2.970701035518837,0.19320306442298352,1.1731753491740133,0.19320306442298352
-1.533480616126381,0.8115494079740377,-0.20777636767752317,0.8115494079740377
0.916557721897809,1.6229444160279198,0.2958473690889434,1.6229444160279198
1.7451046150374427,1.4964913507779545,1.3371412633087025,1.4964913507779545
-2.79623622304315,-0.04207090273254355,0.2809848661566137,-0.04207090273254355
1.5066698258524136,0.021702677994406117,-0.3444348770237732,0.021702677994406117
-1.4696386144765974,0.6164957381320222,-0.017080049047003554,0.6164957381320222
4.157047858564676,-0.5644093510305461,0.8328449654081809,-0.5644093510305461
2.382257299534405,-0.8002157946589978,-0.4484282874778295,-0.8002157946589978
1.7824385746038496,0.2486712192161668,1.1660446377182208,0.2486712192161668
1.5377258184655336,0.8387927422458676,0.2082132667680669,0.8387927422458676
1.7151924542826142,0.20689654856456924,0.1496764221402226,0.20689654856456924
-0.5640476933033028,0.4205662302976212,0.1501283141457327,0.4205662302976212
-0.07592541718574158,0.44425349299109324,0.13072100947827797,0.44425349299109324
-1.6469507461408457,-0.18595712461083014,-1.0166667883399538,-0.18595712461083014
2.0080418423653645,-0.17647718587550953,1.4477002745338126,-0.17647718587550953
-0.3612113497649018,0.7596728263208374,-0.12720847317168238,0.7596728263208374
1.838471960338192,0.10792238232274765,0.9657121618039999,0.10792238232274765
2.7226992402896086,0.33571936426764404,0.7964620951094148,0.33571936426764404
0.801648571666943,0.3723207868393261,2.1116418114579476,0.3723207868393261
2.935929656745269,1.32109139982586,0.09426546346704257,1.32109139982586
-0.2352697886806146,0.3102045794916153,0.14809031744450812,0.3102045794916153
-4.032872650927546,1.4869820611508286,0.49629660005035325,1.4869820611508286
-2.0512742156270063,0.8463010768755873,1.2627733110830224,0.8463010768755873
-1.6576864007510586,1.4634763192214133,0.6414833847225081,1.4634763192214133
0.32712658033732345,0.458468332087496,1.0634524749368062,0.458468332087496
2.537208191614112,0.40620770444348575,2.0219967140465305,0.40620770444348575
5.354507327400915,0.4997361827777259,1.2351564815163982,0.4997361827777259
0.9707856034809668,1.784866439973616,0.6391507182265831,1.784866439973616
0.3416709879032212,1.3440543570172516,0.7493643070934823,1.3440543570172516
-1.0421956586101053,0.4660745903127235,1.6061665119741215,0.4660745903127235
-0.33581499570915935,0.2502596244645525,-0.4626542474557659,0.2502596244645525
-4.43302335255771,1.4996157193594566,-0.050114548830036076,1.4996157193594566
2.414111239642512,0.42399693594161536,0.5987570310050219,0.42399693594161536
2.238570345205165,0.4511645455460739,0.8377710548076183,0.4511645455460739
-0.45116886254226285,2.068554347395911,0.42326109554117064,2.068554347395911
-2.329871585949708,1.0191704198165246,-0.39736894264297806,1.0191704198165246
2.9743737443874365,0.9121308418875531,0.27147720827183053,0.9121308418875531
0.3085048625839397,0.5004269320725294,-0.02984974082875036,0.5004269320725294
-0.6400745209805045,1.3658649095823923,0.1459967458603701,1.3658649095823923
1.6741068464182804,0.06131115030794104,0.8641330369051063,0.06131115030794104
2.9203419570518254,-0.5958042013421789,0.286550655878009,-0.5958042013421789
1.205798296266733,1.195101697092869,0.9605668823349873,1.195101697092869
-1.5186666638165969,0.43406116276232604,0.13289344523165203,0.43406116276232604
-0.6155670824112925,0.5760060570363578,-0.45662168240259016,0.5760060570363578
-2.6919768468088816,0.32261635124694654,1.2403135031609454,0.32261635124694654
0.39309803059825754,-0.4092024018070023,1.232154085995806,-0.4092024018070023
5.76943958247505,0.5023681777173085,0.9342535002219148,0.5023681777173085
-3.8287218681878796,0.45643359440927583,0.6233680794899901,0.45643359440927583
-0.10403819036776613,-0.02321202602892436,0.1927447353266873,-0.02321202602892436
3.1494616496992673,0.21321690558873668,0.9852790983554829,0.21321690558873668
3.9851741256487205,0.7555581724260632,2.1558519969637704,0.7555581724260632
-4.133359117499589,0.9014484107371,0.8091523952454875,0.9014484107371
-2.711838617171368,0.3196145898111429,0.08344245924179777,0.3196145898111429
2.822791832814712,0.4849783688145117,0.4071816482949838,0.4849783688145117
0.44910462446838084,0.49246709828293167,-0.4599761126714381,0.49246709828293167
1.8153971014365502,0.05424313062808633,-0.3175751966755648,0.05424313062808633
1.1070431347199159,0.8845970523493877,0.5114184353978258,0.8845970523493877
2.056447294998513,-0.05609850335932676,0.30780319597172534,-0.05609850335932676
1.068864199951315,2.066935257921534,-0.5040848287285566,2.066935257921534
2.032650377053871,0.8462892962079908,-0.19506079499503348,0.8462892962079908
-3.752670019092596,1.0854832938788568,-0.6117439107519009,1.0854832938788568
-0.3345590137113619,0.5627546928447904,0.893542979451146,0.5627546928447904
0.08711320215809304,0.919120067490962,0.4240592167488134,0.919120067490962
2.02800310579174,-0.17162292635575915,-0.6076628073999875,-0.17162292635575915
-1.3760272115087138,-0.7240069650052177,-0.2087432073826344,-0.7240069650052177
2.8753842275931607,0.1166032625878638,0.4441725672246147,0.1166032625878638
2.2890939416948806,0.9583115553056424,2.1571125717466755,0.9583115553056424
-1.938586940349343,-0.29156954168056404,0.3805330571874503,-0.29156954168056404
1.1613045303225529,1.0756325692943385,0.5214920454370771,1.0756325692943385
-0.02918413106822315,0.18774586229465012,0.12075853425574218,0.18774586229465012
1.912382965334276,1.4908790763445026,0.47831919460134026,1.4908790763445026
2.6865473359019933,0.4331294405251033,0.7976352253853851,0.4331294405251033
1.9903655739599013,2.436432951285542,0.5495208074860405,2.436432951285542
0.3337365307442824,1.9532851348064622,0.32913926443444397,1.9532851348064622
3.5475521693933922,1.1308956129026684,0.7298740634369546,1.1308956129026684
2.203157482618008,0.20187743251018425,-0.16770156806819547,0.20187743251018425
0.04928173675963787,0.7742579484649047,0.8518789589441061,0.7742579484649047
-1.845435830765766,0.910742650382067,-0.1404244005377533,0.910742650382067
-0.6902896535542511,1.5885294747825456,0.6167321129875218,1.5885294747825456
-1.863072180186732,0.3984680316842957,-0.48230524916975714,0.3984680316842957
2.629134588460869,0.7207426293609062,1.5011999074160618,0.7207426293609062
4.112604792630703,0.21545653705383272,-1.245667091411735,0.21545653705383272
-1.439741568605717,-0.08475930928290609,0.5874141822219102,-0.08475930928290609
0.5318143382341792,0.522253665264214,0.1494140180359126,0.522253665264214
1.7248841904224634,2.2970626609327174,0.9096299024614449,2.2970626609327174
2.258686722642867,1.7031411948001545,0.2646108515603382,1.7031411948001545
0.06690282950002435,0.6639024799311015,1.0071424679421663,0.6639024799311015
-1.0238765647718377,0.8950601745522974,-0.14051709334029983,0.8950601745522974
-0.942284464244445,1.6780128224065751,1.2985521658222647,1.6780128224065751
3.0615426162905837,1.2358977261181536,0.733796371801798,1.2358977261181536
0.6349992591191285,0.08431869005100989,0.8334918295182108,0.08431869005100989
1.4450393000119217,-0.26943821738865703,1.252610359048669,-0.26943821738865703
0.23349205827885286,0.343950567410988,0.4631012704379862,0.343950567410988
-0.8446266225281999,1.5468361355398512,-0.2303421972799944,1.5468361355398512
1.4710908242146656,1.5799256131487245,1.5545423504858267,1.5799256131487245
-0.4816268873534343,0.6746893932965992,0.22713522929690855,0.6746893932965992
-2.1388847010367127,-0.5928603139493513,-0.7532879344665719,-0.5928603139493513
1.6014930475619147,1.3399803100013266,0.6039326563132116,1.3399803100013266
0.4334179506453537,1.0660063309102292,-0.9554489240674355,1.0660063309102292
2.463016646597808,0.9579548148106968,1.4274058745280356,0.9579548148106968
0.41184609538222655,1.2968536769180274,0.37899197980936833,1.2968536769180274
1.8898014940288828,0.5429891298376505,-0.17605351263409852,0.5429891298376505
0.9214143764988179,0.8291573871555833,0.4052831711703085,0.8291573871555833
1.2158358779343066,0.7440668919880383,0.7004856507135059,0.7440668919880383
2.5457110343940403,1.8957532194743614,0.7296925455447536,1.8957532194743614
-0.3160010747161865,-0.4534766019098687,-0.263702066976536,-0.4534766019098687
1.1517805464267168,1.254597901137343,0.008094351513892373,1.254597901137343
-3.378128083133411,1.1852244491469581,-0.7515361586422853,1.1852244491469581
-2.2289446623470495,0.725286310676054,1.2646802686523915,0.725286310676054
0.33715617753919425,0.7701379066311604,0.6732776608084163,0.7701379066311604
0.36572416102039973,0.010319381190175447,0.28674562625307,0.010319381190175447
2.910838276003778,1.0481930520257252,0.32153470163138553,1.0481930520257252
-2.174797561233129,0.6027477411186489,0.8191322794204565,0.6027477411186489
-1.3872553202330968,0.02732270770282047,0.09714972819793077,0.02732270770282047
0.727186893055727,1.0262690037785431,1.2849884953160182,1.0262690037785431
1.041354273991778,-0.08672806014403467,1.0419911406696039,-0.08672806014403467
0.10683872612652923,0.4790823511365071,-0.7147427604279992,0.4790823511365071
1.5132844465875317,1.6118802874807812,1.520341024552026,1.6118802874807812
1.599459700773854,0.9206505535116611,-0.17529423080894357,0.9206505535116611
1.1804786544559824,0.2919626824032301,1.2284957990823742,0.2919626824032301
