x_0_truth,weight,x_1_truth,x_0_reco,x_1_reco
0.436743856357,1.0,1.37853010149,0.0947372978909,1.16532120061
0.104475822546,1.0,1.16136404678,-0.142082025066,0.940590071235
-1.04477589669,1.0,-0.97470665274,-0.804975429584,-1.23466055827
-1.19441355506,1.0,2.07529845581,-0.849808563784,2.33347499531
-0.523272619647,1.0,0.0584028939353,-0.507280757628,0.477630932055
-0.611515049973,1.0,-0.5860997599,-0.88617110253,-0.694690427624
-0.208402448644,1.0,0.756926827523,-0.271932153158,1.25884095913
0.581024819369,1.0,0.98155174882,0.718788417876,0.730262987422
-1.53164623714,1.0,1.73549769094,-1.78316642262,2.1186032639
0.16054830983,1.0,3.46810401907,0.295388157671,3.39500652209
-1.70585910626,1.0,-2.39588581794,-1.71254982309,-2.14756636785
1.05621502576,1.0,2.41000097187,0.749691519376,2.25429822774
0.97472818149,1.0,2.50247482218,1.23104966873,2.79116887305
0.761816687295,1.0,0.420846665243,1.0773253225,0.556246832494
1.74939240787,1.0,1.32822486037,1.71499011073,1.19417876124
-0.850056866863,1.0,0.324875124974,-0.537421041866,-0.30492173446
-1.64207601496,1.0,-1.36756398001,-1.16230855919,-1.36499400391
-1.0497693602,1.0,-0.721382461443,-0.951262869208,-0.818443426796
1.1795750125,1.0,2.8851915346,0.994693617201,2.86259372525
-0.106196558182,1.0,1.25578819546,0.379245662068,1.38413207831
0.640968710691,1.0,-0.223010327212,0.498890705225,0.0493530873884
-0.0603461747056,1.0,-1.01859040498,-0.246573482555,-0.921181160566
-1.02146304581,1.0,0.354532486629,-0.953208300242,-0.209549605259
-0.26328998719,1.0,1.01357553566,-0.345449935591,1.0486745726
-0.190286226007,1.0,-0.428791558226,-0.374777553406,-0.191868711237
0.0346237074587,1.0,0.495053493496,0.320360573065,0.584475259029
0.937939402761,1.0,2.65906503585,0.546695444659,2.37629470904
1.38108260069,1.0,0.0454974067543,1.35693154842,-0.330442658387
1.12409749493,1.0,1.86679315887,1.263325011,1.81664196366
-1.09652180419,1.0,-0.184620446413,-0.827181296455,-0.414920364109
1.47669367197,1.0,3.78886975839,1.62816354415,4.14110802983
0.179700189577,1.0,0.751396564491,-0.0675631441484,1.02458335146
-2.43011943259,1.0,-1.7456319124,-2.44518167765,-2.00046386552
1.59601753194,1.0,2.26048658641,2.38434333829,2.7223152648
