x_0_truth,weight,x_1_truth,x_0_reco,x_1_reco
-0.687740911695,1.0,1.49816218094,-0.64862004533,1.38225207467
0.83396994963,1.0,1.46493008334,0.596491329853,1.64525741984
-0.603647392091,1.0,-0.646333429181,-0.348987469167,-0.765266379039
0.442815606406,1.0,0.904202085979,1.20823131815,1.02536298732
-0.646276321069,1.0,0.975884845076,-0.521360566262,0.702045909817
-0.749768787932,1.0,2.46543161471,-1.00110556439,2.47151474855
0.457553457099,1.0,1.56463756429,0.0640646405381,1.85293442639
0.0708130148175,1.0,0.63789912932,-0.0514767110807,0.72841894779
-1.09447928973,1.0,-0.355699291517,-0.894751747898,0.0951588918355
-1.76161193893,1.0,-1.02038066105,-1.70630133269,-0.885162254197
-1.2621343551,1.0,-1.55690116547,-0.832522602058,-0.517722696002
-0.999826471665,1.0,-0.0092105221463,-0.897322454546,-0.00587926835494
-1.38379621172,1.0,-0.0867150935961,-1.26733944585,0.0955218276314
-1.23307126702,1.0,2.10493225514,-1.19213324737,1.80343174683
0.0348123412771,1.0,1.13748965924,0.582323788002,0.91056206875
-1.56283410172,1.0,0.823267916984,-1.68858576085,0.773968077254
0.0516832655781,1.0,1.49939408328,0.200940683141,1.58958492806
-0.142974459809,1.0,0.163510166324,-0.439625243772,-0.00450613024239
-0.695801431499,1.0,0.0405435721834,-0.921737009052,0.405450501859
-2.42314448744,1.0,-1.26869042455,-2.3939355991,-1.36150878826
-1.49255818685,1.0,-0.455211084224,-1.63941247932,-0.647254067626
0.882340766719,1.0,3.40632980513,0.999054093296,3.28075485397
-0.0693679162331,1.0,2.14362774069,0.289315378769,2.21629739553
1.62600115329,1.0,0.9600156308,1.30733908911,1.02505988871
-0.676616076758,1.0,1.7520844628,-0.645141291266,1.65199323284
0.402537093586,1.0,1.72195799818,0.560259654182,2.25134041204
-0.960183440252,1.0,1.62398577245,-0.613440536015,1.51526110876
-0.742578223644,1.0,3.09751375791,-1.06215228288,3.19153252327
-1.17072758007,1.0,0.593823488916,-0.792671195585,0.785902293881
-1.64076237923,1.0,0.28288743492,-2.02170266201,-0.112757364033
-0.623364888032,1.0,0.365563271875,-0.123914325668,0.417139048093
-0.695731844537,1.0,1.10468375833,-0.990526234657,0.941947469278
-1.05807410729,1.0,2.15205716035,-1.60032051808,2.39814228236
0.453308648674,1.0,0.942526491524,0.685340185052,1.51509993009
-0.616079618139,1.0,0.621982501816,-0.472029175802,0.818184218303
-1.10717464519,1.0,0.0747120549634,-1.09099746575,-0.188180228489
-0.710328397854,1.0,2.31141176988,-0.632869307685,2.5898550845
-1.33993692538,1.0,-0.524448439104,-0.855590227788,-0.293348427302
-0.311477553198,1.0,-0.210372648167,-0.248173642647,0.434860791965
-1.13941641392,1.0,1.09008081766,-1.5744309805,0.902675274666
0.0431286387878,1.0,1.22222280817,-0.0332338732501,1.45895452273
-1.28851605357,1.0,-0.880285006685,-1.58024944349,-1.23129405381
0.966388374668,1.0,2.53835778215,1.03294176458,2.7264187196
-1.13141174862,1.0,-0.407503501474,-1.18331265625,-0.296492356197
-1.33418046302,1.0,0.189010833578,-1.63142746677,0.283794910669
-0.384246204855,1.0,1.0731582361,-0.378887426609,1.4077502615
-0.378103591183,1.0,1.88411140724,0.255992623845,1.59277059682
