weight,x_0_truth,x_1_truth
1.0,-1.33791949798,-1.9430826551
1.0,0.167682481993,0.238669216126
1.0,1.66994767131,2.48441952597
1.0,-0.434648352848,1.30231681489
1.0,-0.901864163371,1.56165465781
1.0,-0.808771691377,2.66693561642
1.0,0.87590537353,1.40390949342
1.0,-0.924041708806,1.36758902522
1.0,0.163643274052,1.1881977656
1.0,-2.45729551757,0.158295857083
1.0,0.338255899639,1.37628834412
1.0,-0.0347072233612,-0.104859518545
1.0,-2.20059220032,-0.0977795328345
1.0,-1.49932248717,-2.92369715568
1.0,-1.71444921422,-1.65575564701
1.0,-0.357785454197,1.41968700951
1.0,0.879636305108,0.939381974073
1.0,-0.250749418789,-0.00519045450752
1.0,-0.275937869212,0.610033581759
1.0,-0.24840998699,1.03004775377
1.0,-0.898400353236,0.355911740232
1.0,-0.324644511191,0.847277624392
1.0,0.282852876482,2.99241237159
1.0,0.811415640423,1.18207923237
1.0,-1.63179227365,0.844309660707
1.0,0.414270030467,2.1868727472
1.0,-0.539295444932,-1.94596610409
1.0,1.33783996376,2.89314865102
1.0,-0.711038045607,2.83633752474
1.0,-0.5874221682,2.73581760957
1.0,-1.99905802034,-0.269264546168
1.0,-0.52126889522,-0.418550833623
1.0,0.464471652388,1.61002966084
1.0,-0.724260801236,0.860672520601
1.0,-0.778903449684,-0.12107003181
1.0,0.741664602109,2.77462190849
1.0,-0.949740888604,0.0482384822799
1.0,0.191558330199,1.0319006884
1.0,-0.997186897272,-0.338032693987
1.0,-0.215760904038,3.22986899281
1.0,-1.41552170522,1.08399141071
1.0,0.847682123521,0.634070408866
1.0,0.00345770774322,1.69240316526
1.0,-1.10571672338,-0.798009358675
1.0,0.0105297443728,1.57915284845
1.0,-0.891913780568,3.01720909918
1.0,0.38034786021,2.7955199344
1.0,-0.857196255543,1.81776388271
1.0,-0.443584839931,3.93097631575
1.0,0.708493602049,2.12194410258
1.0,-0.737064463945,2.7709765039
1.0,-2.13360885125,1.89282341877
1.0,-3.85605391629,-2.22378188647
1.0,0.686002506471,2.95302824163
1.0,-0.731934024418,-0.296179316536
1.0,0.205980008686,3.21814966355
1.0,-0.562008993932,0.421393135891
1.0,-2.59854740717,-0.164600021395
1.0,0.134909549399,1.79704954855
1.0,-0.656979175843,2.65077891881
1.0,-0.422608033609,3.30993240759
1.0,-0.526970609991,1.22724021749
1.0,-1.48850439225,1.13072271995
1.0,0.160144744483,1.21222979285
1.0,-0.906208180672,-0.241918579526
1.0,-0.187125714866,1.58132454577
1.0,-0.532542852188,1.6620779491
1.0,-0.477334427249,-1.09658223867
1.0,1.01488898232,2.48202821354
1.0,0.349573614455,1.48212818144
1.0,-0.259124588861,3.43056587871
1.0,-0.830652895416,0.902918756881
1.0,-0.871252205437,0.348378800177
1.0,-0.112359221378,3.33233064846
1.0,-1.25193717039,2.91835428089
1.0,-1.65880192218,0.172308237254
1.0,-1.20817263625,0.135422943786
1.0,-0.450441897483,-0.710105766943
1.0,-0.716495777983,3.29002575423
1.0,-0.448512508977,1.20636857932
1.0,-1.04097614415,0.0463865897779
1.0,2.27248080633,1.62784316684
1.0,-1.63392781111,2.33660190629
1.0,0.107281430005,1.55646800723
1.0,-0.172768242514,1.21065712969
1.0,-0.66716988751,-0.00370792960749
1.0,-1.24186997313,2.1466679035
1.0,-2.14231922186,1.02733595929
1.0,0.588335315197,2.89439600057
1.0,-0.685070062342,1.2656143246
1.0,-0.182407680741,-0.30524283215
1.0,0.958625581134,3.64148830658
1.0,-1.30541027756,-0.683727388651
1.0,-0.519511083585,0.29974680803
1.0,0.521480493451,1.41354904693
1.0,-0.14571793078,2.65108744606
1.0,-1.90406353564,1.86279596156
1.0,-2.20943111664,-0.532590638154
1.0,0.44238146213,2.91015130337
1.0,-2.15958954603,0.719038712091
1.0,-0.892258534338,1.66325542003
1.0,-0.699200447928,3.44523681323
1.0,0.3963044662,0.981608286867
1.0,-0.345888130286,0.385035246488
1.0,-1.00849412355,2.39468264837
1.0,-1.50512136933,0.313116582496
1.0,0.0236137015632,-0.628812040476
1.0,-1.5869294799,1.4753843477
1.0,-1.5005869733,1.23559460918
1.0,0.0899892796582,0.876285543963
1.0,-0.588206443161,1.8737696699
1.0,-0.137417458109,1.0697732791
1.0,-1.42075084428,2.38181671296
1.0,-0.592120152532,2.67480839125
1.0,-0.434647304535,3.72232131908
1.0,-0.626199921482,3.56485334952
1.0,-0.732059516144,-0.397275059955
1.0,1.77269571167,3.80932498402
1.0,0.0536021294261,1.54625455497
1.0,-1.66510279802,-0.0409365670654
1.0,0.0620307972191,0.863767524561
1.0,0.2835393519,-2.16402943576
1.0,0.0623439411936,-0.346396487234
1.0,-0.270696226107,0.55504633437
1.0,0.0411558767138,1.33078432748
1.0,-1.73929434692,1.3234182643
1.0,-1.42205116314,-1.00176687754
1.0,-2.65455525121,0.393288575966
1.0,-0.244061432754,2.14067552906
1.0,0.230345310209,1.53157449752
1.0,-0.214202729816,0.602999213854
1.0,-0.423390636918,3.04379365116
1.0,0.341403400977,-0.0569960531874
1.0,-1.85740133099,0.420476715029
1.0,-2.37690273446,-0.139293900109
1.0,1.29641551004,4.92400315612
1.0,-2.56821110274,0.220949355562
1.0,-0.276431983605,1.26123390666
1.0,0.355450373594,-0.809845317868
1.0,0.55668635802,0.823593703575
