weight,x_0_truth,x_1_truth
1.0,0.436743856357,1.37853010149
1.0,0.104475822546,1.16136404678
1.0,-1.04477589669,-0.97470665274
1.0,-1.19441355506,2.07529845581
1.0,-0.523272619647,0.0584028939353
1.0,-0.611515049973,-0.5860997599
1.0,-0.208402448644,0.756926827523
1.0,0.581024819369,0.98155174882
1.0,-1.53164623714,1.73549769094
1.0,0.16054830983,3.46810401907
1.0,-1.70585910626,-2.39588581794
1.0,1.05621502576,2.41000097187
1.0,0.97472818149,2.50247482218
1.0,0.761816687295,0.420846665243
1.0,1.74939240787,1.32822486037
1.0,-0.850056866863,0.324875124974
1.0,-1.64207601496,-1.36756398001
1.0,-1.0497693602,-0.721382461443
1.0,1.1795750125,2.8851915346
1.0,-0.106196558182,1.25578819546
1.0,0.640968710691,-0.223010327212
1.0,-0.0603461747056,-1.01859040498
1.0,-1.02146304581,0.354532486629
1.0,-0.26328998719,1.01357553566
1.0,-0.190286226007,-0.428791558226
1.0,0.0346237074587,0.495053493496
1.0,0.937939402761,2.65906503585
1.0,1.38108260069,0.0454974067543
1.0,1.12409749493,1.86679315887
1.0,-1.09652180419,-0.184620446413
1.0,1.47669367197,3.78886975839
1.0,0.179700189577,0.751396564491
1.0,-2.43011943259,-1.7456319124
1.0,1.59601753194,2.26048658641
1.0,-0.295477576209,2.67660666246
1.0,0.72513088299,-0.114579726938
1.0,1.08196763088,2.1431824529
1.0,-1.90958331434,-2.22081408506
1.0,-0.916181311815,-0.0589563133622
1.0,-1.53701887273,1.47812251634
1.0,0.0450210966529,2.86045255768
1.0,0.197752120983,1.01758387543
1.0,0.271204947482,2.25164829985
1.0,2.33813381954,1.67050327858
1.0,0.187948091217,-0.565783345151
1.0,0.693635512131,3.43937465555
1.0,-0.535777050002,-0.083802107237
1.0,1.53467496134,-0.739109346378
1.0,-0.678864430936,0.19830621114
1.0,-0.648643783223,1.38548519471
1.0,1.07379982946,1.514112787
1.0,0.484999215043,1.90321649458
1.0,-2.82739166948,0.0718674892547
1.0,-1.35555672167,1.10960668944
1.0,1.54528517169,1.20937656344
1.0,-0.407550381245,-0.314811678898
1.0,-0.531317061122,-0.812728477533
1.0,-0.50261721617,2.02138104407
1.0,-1.07332229823,0.472026600918
1.0,0.770840358876,3.17809554612
1.0,-0.149666240315,0.352677180102
1.0,1.02108669432,-0.223556912134
1.0,0.448808144946,0.350113129321
1.0,0.217134510958,1.36789221382
1.0,-0.184975118634,2.06624890054
1.0,1.34806089173,2.55464673925
1.0,0.0109402587544,1.03511053749
1.0,0.223168516039,1.35455175547
1.0,0.842680234274,1.05467889886
1.0,1.4371587921,-1.27010560195
1.0,-0.654303773914,-1.94372821936
1.0,1.16630212076,0.519779319423
1.0,0.787347936331,1.76520833461
1.0,-1.38520482811,1.97935381539
1.0,-1.42943732424,-0.387469287038
1.0,-0.944176015817,-0.323285426236
1.0,-0.79277352989,-1.52338729349
1.0,-1.04413538295,-0.0358283473993
1.0,-0.471111342878,1.43017678251
1.0,1.60166812482,2.54790347344
1.0,-0.0574699578636,-1.71034092284
1.0,0.835594300041,2.30292386314
1.0,-0.222568780672,-0.0552962627262
1.0,0.411736697444,3.29613505936
1.0,-0.288700328433,0.776690198009
1.0,0.502106895621,3.36062908874
1.0,-0.901826265812,1.36875691009
1.0,0.677777616736,3.0443350719
1.0,1.8813054829,2.33013304532
1.0,-0.0150218748279,0.704173831289
1.0,0.129652801855,1.02179260056
1.0,-1.31679536371,-1.30296542904
1.0,-0.362473741855,1.03022226623
1.0,-0.492728740059,0.22641551355
1.0,0.237548890372,0.442811445806
1.0,-0.306612358178,0.704314998173
1.0,1.36233809335,2.41770571236
1.0,-0.499175536168,2.52383904423
1.0,-0.411640563246,0.283536758479
1.0,-0.593840976898,1.81727823591
1.0,-0.356322520889,2.58824960305
1.0,-0.714899830301,0.329785936333
1.0,1.29935979991,2.33168569193
1.0,1.1452006506,3.92987907429
1.0,0.146831619628,0.931387434487
1.0,1.2415730344,-0.430843617897
1.0,1.28718973643,2.44106004514
1.0,-1.15876949914,1.4936818618
1.0,1.60197656738,3.13049144923
1.0,0.9733349697,1.28314159634
1.0,1.04855545682,-0.363735119613
1.0,-0.112385995045,-1.1486723605
1.0,0.334913637163,5.16975400094
1.0,0.0189357017892,0.5116044567
1.0,-0.0292122898984,2.32675395585
1.0,0.919040941723,0.17372252965
1.0,1.18987237814,1.62378846721
1.0,0.305745734709,-0.748483752659
1.0,-0.489381767074,1.31675998465
1.0,-0.0964321216583,1.32906499975
1.0,0.513941129842,1.54675642102
1.0,-1.3111117892,1.58440560284
1.0,0.045647248613,1.22695686368
1.0,-0.774520165594,1.54090747135
1.0,-0.527999530387,0.363645659733
1.0,-1.06702357203,0.925751331155
1.0,1.69278908606,0.118009758666
1.0,-0.404181616955,-1.34119048481
1.0,-0.709798043273,-1.02080162889
1.0,-0.443529462387,2.86017100765
1.0,-0.417811124669,2.4993383463
1.0,2.67638527431,0.661770278359
1.0,-0.224187278866,-0.450372455774
1.0,-0.774593945913,-1.51063277535
1.0,1.51405061543,3.44948585345
1.0,0.707355947529,1.15393723118
1.0,-1.95400584242,-1.02024044922
1.0,0.10755176685,1.89593653803
1.0,0.357897759432,2.44592929376
1.0,-0.727682404128,-0.27801296428
1.0,1.5876924716,2.70939238456
1.0,0.909962166373,2.01627691467
1.0,-0.345246385163,0.0518321368145
1.0,-0.50904288892,1.1872781196
1.0,-0.997192601137,0.317536722941
1.0,0.785322172073,1.02569279301
1.0,-0.473211662575,-0.399190982102
1.0,0.355200296182,2.44336248153
1.0,0.547881547266,1.39308778918
1.0,-0.227099800338,3.72766142097
1.0,0.689746564092,-0.160994579321
1.0,1.06452132354,2.69032580379
1.0,-1.43086086568,2.86963310178
1.0,1.47329443669,1.33711493196
1.0,-1.03334322928,1.63409366934
1.0,-0.404636710884,1.17786229217
1.0,0.45642011599,1.91150505065
1.0,-2.03690590413,-3.22561363902
1.0,-0.830292092293,0.90144418739
1.0,1.38717765032,2.70919540299
1.0,-0.745888969412,0.631401408143
1.0,0.341687841127,-1.68002217548
1.0,-0.220735008766,1.28023595682
1.0,0.166527122837,0.895873060183
1.0,-0.635544502259,0.394978062118
1.0,0.584964608591,1.97650937163
1.0,1.16814561237,2.38642277065
1.0,-1.78029121381,0.742935186666
1.0,-1.50246121142,-0.958880269839
1.0,0.855223191842,3.20099982553
1.0,0.858022084546,0.94035103475
1.0,0.065998177287,0.401239927462
1.0,-0.868536762449,1.63868355829
1.0,1.42937298112,3.50730637461
1.0,0.265238434719,0.574962087631
1.0,2.29413120791,1.77672551556
1.0,0.00662442835988,-0.211714560716
1.0,0.140763538095,-1.41450930042
1.0,-1.18463393487,-0.17009099711
1.0,0.685994007653,1.42966482537
1.0,0.751295359123,2.06475123621
1.0,-0.597695753175,-0.0104655888696
1.0,0.517149928287,-0.239537064904
1.0,-0.56640627608,0.244694915574
1.0,-1.56502932273,0.207008099335
1.0,2.12709408962,3.72351867252
1.0,0.762496358109,0.704040552482
1.0,-0.822743096135,1.06276938709
1.0,-0.953256999198,1.70786908299
1.0,0.954686001661,1.07267298931
1.0,1.16641847255,2.39749735264
1.0,0.299167895449,3.42758059486
1.0,-0.653658107684,-1.60743506475
1.0,0.298646222051,1.02222118568
1.0,0.00674963607065,-0.846141249139
1.0,0.519474633864,0.698181413638
1.0,0.781221431947,1.1885615208
1.0,-1.1750233718,0.115714983232
1.0,1.33498166208,-0.0305346987139
1.0,-0.0883415899233,1.11912093482
1.0,-0.0446451496689,0.461755505878
1.0,0.206207988872,0.1753896185
1.0,-0.219342796421,-1.22679550626
1.0,0.632590270667,0.665426970659
1.0,-0.0201857794013,2.644543205
1.0,0.786758485485,1.76694388842
1.0,0.579521701787,1.30139168964
1.0,0.918572453228,1.3878754908
1.0,-0.530313773806,1.94074196097
1.0,-1.00780635852,1.46264378391
1.0,-0.878019372421,3.49745142381
1.0,0.730784624131,0.876579096844
1.0,-0.633492053784,1.07654067578
1.0,1.4485752934,-0.510793798102
1.0,0.922856791034,1.18604952305
1.0,-0.0682847001768,-0.673838076662
1.0,-0.622869311866,-1.49288870699
1.0,1.04809263695,0.0232151855507
1.0,-0.0867994055734,2.74185869696
1.0,1.57476286335,1.57804371631
1.0,0.594181703135,1.49433850809
1.0,0.937309393135,1.57292966353
1.0,1.11112310605,4.05354508187
1.0,0.677679811188,0.57403128374
1.0,1.05594230728,1.41754116826
1.0,0.0565963043614,-0.216104526567
1.0,-0.190550854351,2.2644472677
1.0,-0.516914714514,0.0143707034952
1.0,0.15765980933,1.77565307134
1.0,-2.30461102715,-0.940523085655
1.0,-1.03846703923,0.586357088177
1.0,0.350929249531,0.754409184845
1.0,0.23571132618,0.455426104729
1.0,0.6450133071,-0.270108992169
1.0,-0.665867027791,1.78639865532
1.0,-1.67168072162,0.512274111402
1.0,-0.148715663564,0.630036966211
1.0,0.458665811027,1.59075018839
1.0,-0.00198163870225,1.98058936202
1.0,0.845551461248,0.64755514391
1.0,-0.545918440109,-0.800059897308
1.0,-0.785865959251,0.0293392970216
1.0,-0.223531736158,1.46590164993
1.0,1.72808731671,-1.28106641806
1.0,-0.713341631471,1.21436637835
1.0,-0.503019230033,2.00464345426
1.0,1.39085728345,1.06605109296
1.0,1.57794142104,0.916831771812
1.0,-0.914667589112,0.86567478464
1.0,-0.873916274473,-0.0108326744672
1.0,0.4339569323,3.01527388098
1.0,-1.43220136432,-1.16049427579
1.0,0.979372852091,0.694711147227
1.0,-1.5363846646,0.0545824564725
1.0,0.237796957221,1.31181555763
1.0,-0.428929462422,0.421023772266
1.0,-0.168769991405,0.770877976819
1.0,0.0889350789897,-0.769366498971
1.0,0.412556509172,1.06693806356
1.0,-0.543303307899,0.91894608723
1.0,-1.31246688887,-0.0879319251797
1.0,0.156387289476,0.0860728016505
1.0,0.426943814444,1.69653827648
1.0,0.373179036367,1.20215417746
1.0,0.399072347004,1.42663378748
1.0,-0.109158445801,2.77632213498
1.0,-0.292117505661,2.67844600827
1.0,-0.103518518004,0.741576702698
1.0,0.158737375708,1.75343242027
1.0,-0.639632939759,0.916145820381
1.0,-1.08117958951,-1.98043025268
1.0,0.170129159035,0.335168868037
1.0,0.546351388353,3.15296143365
1.0,-0.841286400395,0.980577969491
1.0,-1.22979523364,0.762207391233
1.0,2.60782859022,1.04396693399
1.0,1.44977564461,1.55922071902
1.0,0.110815447798,-0.228198076846
1.0,0.394587811656,0.659975067792
1.0,0.143645328891,2.46203256973
1.0,0.635486102875,1.00738301864
1.0,0.912513717894,4.08869449658
1.0,2.41144800187,3.80938037545
1.0,0.135457232291,1.31975798827
1.0,0.163491323871,0.676094140769
1.0,1.63727363616,2.94374824683
1.0,-1.12874837094,-2.48441760997
1.0,-0.92383757499,0.538903924449
1.0,-0.532447555528,-0.650450123507
1.0,-0.234066684973,-0.835694341824
1.0,0.93783857125,-0.554811523043
1.0,0.894533671001,2.13992751317
1.0,-0.17338240449,0.304792941305
1.0,-1.13631352713,0.948470382051
1.0,0.766838032625,1.51997567308
1.0,-1.69481696502,-0.255047598448
1.0,-0.180659646956,1.55852544183
1.0,1.13182899978,3.5852225927
1.0,-0.0302819903014,3.58427609222
1.0,-0.827255097075,-1.3128357837
1.0,-0.0208220221466,1.31414924046
1.0,-0.720086488869,2.21102967428
1.0,1.05942817022,1.81027008901
1.0,0.839724508336,3.5601880014
1.0,0.267873684765,0.487781726736
1.0,-0.353269843895,-1.86233891781
1.0,-0.282463370129,1.81268756533
1.0,0.506938171993,2.49365638324
1.0,0.74020532718,3.63179688894
1.0,-0.371633525248,-0.13576374446
1.0,-1.10804754645,-0.190897125522
1.0,-0.144320050383,0.342783252753
1.0,-0.753229280071,-0.0068733318034
1.0,-0.474553835435,2.03373543044
1.0,0.029944012126,0.423454318064
1.0,-0.411218389648,1.8823855773
1.0,-1.77322418998,1.56426377018
1.0,-2.20278828549,-0.324618920049
1.0,0.978815968452,2.89169851724
1.0,0.307393416473,0.87476030919
1.0,-0.317680377439,-0.480004443137
1.0,-1.85888471046,-0.554820971458
1.0,-0.0683183640478,0.565996217411
1.0,-0.236021241057,-0.324539012716
1.0,-0.678213709999,2.19219884673
1.0,-0.0123828796178,0.0327932304321
1.0,1.4130267578,2.68771645886
1.0,0.575588790877,0.597784104861
1.0,0.357179376938,0.711930382797
1.0,1.28396469038,3.25366148451
1.0,-0.40031398947,1.63813076995
1.0,-0.218277689291,2.57336213683
1.0,-0.363706399636,0.733810427319
1.0,0.0471031295603,-0.361974071919
1.0,0.592456269224,0.635898831467
1.0,-0.853968336337,1.32058204548
1.0,0.63854646037,3.15533047379
1.0,-2.34004866394,1.3507418594
1.0,0.657016118764,0.749948567007
1.0,-1.62176592701,-2.34864493317
1.0,0.12063384493,-0.562269478592
1.0,1.40698899445,4.35479367634
1.0,-0.222714796877,2.50357660036
1.0,-0.882196725115,1.91299774296
1.0,1.00480548219,-0.114915828344
1.0,0.0332795277667,0.126873102917
1.0,0.751858171924,2.77766127598
1.0,0.579665841346,1.80941763716
1.0,-0.899306915831,-0.732419808062
1.0,-0.894975565637,1.0386114725
1.0,1.60161336886,2.54791158641
1.0,-0.733180953405,2.57961956287
1.0,-0.262211738351,-0.564775646935
1.0,0.691174680442,1.24058526245
1.0,-1.10000235779,1.605012217
1.0,0.742055800245,-2.00864542274
1.0,-0.262531924932,0.598824777252
1.0,-0.0342100266716,0.796128006269
1.0,0.843233727596,0.841630208842
1.0,-0.261779809522,2.39320885133
1.0,-0.281371246999,0.280173045865
1.0,-0.108028752658,1.01179596682
1.0,0.600440120722,2.52021126525
1.0,-1.01098478516,-1.80246898247
1.0,-0.115827177611,0.383412293192
1.0,-0.32883130267,-0.517148035546
1.0,1.33439305507,0.985079425771
1.0,2.13370707323,2.46402854011
1.0,-0.694466840937,0.385751538497
1.0,0.983159066164,2.17120835747
1.0,-2.53524723356,0.692104399912
1.0,-0.702920465522,1.94675451502
1.0,0.193280568713,0.334302878724
1.0,-0.51275689089,1.22717606333
1.0,-0.476273941273,1.17918547397
1.0,-0.583209042082,-1.55537138303
1.0,0.161674584707,0.481026410296
1.0,0.409522759627,0.760931976277
1.0,-0.602306668889,3.39075608154
1.0,0.793134061157,1.2848812184
1.0,-0.137548174755,2.26691633128
1.0,1.00909101316,1.87577198494
1.0,-1.02113433356,0.402836325638
1.0,-1.60196640127,0.38134259377
1.0,0.850110221115,1.93617790634
1.0,-0.583554352146,2.87711228904
1.0,0.526286464667,0.776577499854
1.0,0.942544658279,0.222165717767
1.0,0.932677496707,4.4414669237
1.0,0.222592069751,0.206430574708
1.0,-0.937562158362,0.590935202788
1.0,0.911776946704,1.43003968022
1.0,0.503038617302,1.12815865362
1.0,0.315198144968,-1.62368972339
1.0,0.0948747732488,0.956609918567
1.0,0.430253425085,0.748903679896
1.0,0.607675913326,1.35995407896
1.0,-0.147566163064,0.770435718856
1.0,0.75289057215,3.97386033998
1.0,-0.997248832458,0.139141404938
1.0,-1.20094630709,-0.360923856829
1.0,-1.12025561335,1.48655170167
1.0,0.0956094208474,4.02281598651
1.0,0.217800439031,0.449398283026
1.0,0.0666907787302,1.11747587129
1.0,1.78181206872,1.71301550292
1.0,-1.81965333753,-1.88944562211
1.0,0.372754374298,1.50219496436
1.0,-1.16735968491,0.368800158758
1.0,0.874945225329,-0.217505779591
1.0,-0.28967923202,-0.932628002876
1.0,-0.307741946248,-0.850317557592
1.0,1.19582102436,2.43956853358
1.0,-0.903478723533,1.3822347235
1.0,1.18212753363,2.26802451303
1.0,0.04986257699,0.715937971659
1.0,1.04526700559,-0.0164483742773
1.0,-0.625261065507,0.0568023676016
1.0,-0.430869240558,1.47905494255
1.0,0.0845275860749,1.93236629767
1.0,0.112750837226,1.46937055843
1.0,-0.819237546171,-0.73953929128
1.0,-0.201068822704,0.590269746123
1.0,-0.718141932805,-0.582549188981
1.0,-1.23066416879,0.637944012217
1.0,0.730085638783,1.24024098611
1.0,0.757784024631,2.78255994321
1.0,1.20398626243,-0.642813069394
1.0,-1.28847626539,0.740906289377
1.0,-0.39083365277,0.784110093329
1.0,-0.937723560389,-0.869094573785
1.0,-2.31148424182,3.63374059211
1.0,0.780357343635,-0.520546636019
1.0,-1.18815387307,-1.00845585888
1.0,-0.659964175688,3.95631523076
1.0,-0.179507191259,2.75004161874
1.0,0.55989472508,0.0542251913297
1.0,0.276966392121,-1.6625766056
1.0,-0.467791974861,2.39038302345
1.0,-1.30728865139,0.04327350837
1.0,-0.718713638279,0.571204427453
1.0,-0.899850720391,-1.80901745035
1.0,1.48586646576,1.2290942483
1.0,2.38971896479,2.63611650146
1.0,-0.116951126043,0.038690476182
1.0,0.217982185992,0.527479628295
1.0,-0.0430906267089,0.943715063663
1.0,-1.49819867619,2.54880042365
1.0,0.0707321378692,0.582982832116
1.0,-0.746246113133,1.50501780445
1.0,0.964796049396,0.111474578319
1.0,-1.657979413,1.53234874299
1.0,0.0763387424929,1.22731252231
1.0,-1.40505153489,2.35551074397
1.0,-0.36740228123,3.22633293371
1.0,-0.198029141455,1.53952684881
1.0,-0.958723861028,-0.543151813427
1.0,-0.023724630632,0.807278872167
1.0,-1.28904294082,1.89378506872
1.0,-0.279975688639,0.552396016303
1.0,-2.1663790969,0.872684644908
1.0,-1.2697607029,0.720331131814
1.0,-1.73033795816,1.28163809163
1.0,0.204226286213,2.13899377349
1.0,0.698477330655,2.60046099867
1.0,-0.179289048978,0.500820212751
1.0,-1.20367146376,-0.362835050983
1.0,0.624886873541,0.991631593098
