reco_costheta,reco_momentum
0.99792022587378004,494.432792035707
0.058891251267920726,116.97890710444342
-0.20322852209667522,5.3993925366807476
0.87409858266694096,62.121056961479262
-0.29776613854114903,23.758957753732506
0.92759442032356465,-1812.6632459055513
0.82063121414358375,-24.391615417227726
0.30867529716709552,-1765.0114032765302
0.71440341161735832,224.77752570379531
0.48526520014009028,-41.007116401972617
0.91309219753580195,163.37939685594375
0.86116156617877559,329.80793443471657
-0.97998637287396806,130.50355639512898
0.9012007521045684,1349.7598169562923
0.46393998331540481,27.378711513134991
0.091138307681434785,12.006134443383479
0.38424028770511842,-16.536119078837814
-0.84288558513497103,-156.2479233108086
0.56298372641500183,251.89366373240449
0.91005834971162813,-374.74436525325694
0.19631857530973215,83.258986145631525
-0.87579738371018845,64.807380489187921
0.33268545964078161,-789.76255747962625
0.29742471753500938,-109.72909254558806
0.97352536972960935,102.48715685279329
0.20599599442810532,406.87088514178907
0.57931275711906627,289.76001428504031
0.78035673634460245,577.74550970435064
0.09778004272234786,87.960761098546428
0.046040520808093413,34.188923706341214
0.98066901703747678,585.13256709583266
0.62550838994744662,46.035159730379171
-0.22699759544797807,-410.71056549337669
0.47210669038449171,49.303278356816584
-0.57156325624470039,301.50584433496414
-0.17317180150490305,285.21149484024608
-0.13703587183039667,-2.5453444909952569
0.43239770869995225,61.40392321737405
-0.16173996169138047,228.92851512098795
0.41512329802713349,900.00538806947941
0.41810287233300464,486.23530790232871
-0.023969087526606061,134.73447643878171
-0.26020577931557282,-210.8320965591883
0.82290928427955246,-554.84245908818104
0.19645686089773431,48.33941448682404
-0.65715224013626394,100.83326359530388
-0.48714659489481987,53.815592309236308
0.30832750822564003,-427.59648813673965
-0.78488820959022387,108.22809880018237
-0.21437262982078284,1105.04677768536
-0.610153369364142,17.98521866435496
0.26677940164928937,102.77563183184365
0.39845026050314369,66.810408208445864
0.5924468245885991,167.23590296447995
-0.56226686770621304,10.465286675384069
0.50610506782139042,-100.09531036949508
0.94816412816521889,140.62871135986575
-0.54385163991601293,49.309783147046197
0.039370950087452644,-5.4278568430983523
-0.67526288521067523,97.661162193630446
-0.67451543637765798,1043.7407588893109
0.9219670735309351,-45.42542496157602
0.55504715857528808,1505.6534844194125
0.55174614046536141,203.75955650927901
-0.79974611787049643,82.690957564587251
0.26534468297000274,86.200807479484311
0.21353401442031444,-53.945992237032051
-0.16616651218271825,445.49992532960772
0.94865792435027041,179.5017695273549
-0.63776624821534089,284.1470041983597
0.74657846334803712,25.360504224418122
-0.71139672102247031,18.485468573936092
-0.13576060148212701,216.75394924883145
-0.89213406994935895,168.78393999535749
-0.58041540022874316,41.107845253178958
-0.12186542683759818,2.8639005445891086
0.79088091337924671,46.962495683228042
0.4477777351106822,45.671108275952612
0.089562992479629913,26.153474202758119
0.58168566274283906,280.42896250265011
0.57618021832483324,25.645853405409266
-0.46816591895962101,84.794926547016303
-0.13140992667487153,-70.757338531171413
0.41876608906904722,97.923698905677895
0.093710840689017749,67.388867075860404
0.11502390112411164,664.45548472177109
0.95596684139950794,23.556478984291957
0.67912436470696635,1017.6253047286054
0.46979176163113157,542.81693629309621
-0.44258904263215831,100.23048725030222
0.51636202951122601,112.91502890535799
