true_momentum,true_costheta,reco_costheta,reco_momentum
197.02338073648241,0.76506457950389328,0.75807124553692162,234.18573409301078
125.49798523274052,0.27072850154297456,0.26935922502217141,178.78600583300556
95.668036837676794,-0.87830527775977463,-0.87444351104907403,175.60328955895554
43.5492641711174,-0.95823693815860667,-0.9578793398820673,37.25416858522091
117.81515547345636,0.63828630384908069,0.64130895362082085,100.38958011412096
72.635369336887265,-0.98743168627697409,-0.99005971020931471,83.578814541766945
32.732195636823164,-0.53523722053178346,-0.5360243837789066,49.188767511603885
46.983129122913127,-0.19670998552336871,-0.1879211606827873,45.43159863050689
71.272552924973198,-0.8168635563388511,-0.81265114554184836,53.715923824369511
112.45803243365116,0.40079407907016518,0.38213002558309461,52.10218606136511
83.724624654132867,-0.16550691596117217,-0.16139632436253099,269.83964806042331
171.0403822334967,0.30734787135568498,0.32718757266350396,121.04717570622577
60.617596908627839,-0.81925490819583247,-0.81184814730892285,26.206139050485106
72.108709786482336,-0.85748063540999397,-0.86005418434591241,29.167996787536662
117.00184076259077,-0.9618310122729925,-0.95985516889025035,296.32726452851347
112.826223860157,0.019391026763067698,0.01947392948107754,-62.013627673009083
95.237125070752796,0.86943655443129142,0.87543941813673909,-89.673165110925012
80.896409442234003,0.3218713312953756,0.33072847612182338,114.40430921621542
65.066956535926138,0.51244462707899197,0.50492156697721191,35.069667954310823
55.575371468949122,0.47108716783464977,0.48914136699856314,4.1041082854872437
106.57813657276598,0.24023562540457122,0.22586413487654264,89.974213235868405
62.432123850625764,0.38312188333991815,0.38453736483955009,70.740660500651813
75.550031764552955,-0.32981033176316799,-0.3075038112815619,148.26567725817438
84.885832484789759,-0.56166427407368458,-0.55034813945854677,-95.720256910597215
38.134860351479702,0.41190478416258891,0.40287090676092724,39.811273761019542
128.73040172848104,-0.72386556294826909,-0.72437815768031577,236.07408448770957
80.435748427744343,0.083188230102202887,0.09365155394591114,92.302010025211501
87.930360641751506,0.38962785438414116,0.39262824064815438,186.78518620258748
109.88093325900716,0.79015039732553483,0.7888961247994678,272.36743073300607
283.12892023564251,-0.51079211278356662,-0.50701138719571048,1365.2134278369485
41.634377346992146,-0.44327641595877831,-0.43897367470311921,25.32084101059127
132.19936624655625,-0.78521052330155205,-0.78953677076422579,292.04367758682793
94.953296466471514,-0.1530515179438483,-0.15412516333117057,130.32791116897644
89.338254728437505,0.98710506950343602,0.98293451999769432,14.568970410214741
73.041814090311277,0.32376431696433206,0.32924625450477307,87.785511162721519
105.1988871491773,-0.087522688509606095,-0.088630771993131074,275.92161053859007
64.414577507976858,-0.68281847867074208,-0.68629463955006209,46.313515966623683
193.48100660470593,-0.23781147925746482,-0.24345379220000787,767.78424640569506
127.39117939251021,0.35199747938594816,0.36276574921098781,245.78153037000712
55.788226508271244,0.56464924867439303,0.56103030555491817,57.574298912400749
40.520093111715603,-0.055651318167714736,-0.040387102819620213,26.472411809236323
158.97595624371343,-0.044158174714264531,-0.047688210857277105,145.79483720142485
73.525761131688455,-0.62889025704800505,-0.62713899953916219,29.547653495155146
123.32767624709152,-0.85353023341485335,-0.84523598157678193,35.728873002435769
52.45443348083154,0.42085378689308528,0.42297045923024873,23.732004244035938
128.82080709126876,-0.57795339267767742,-0.60136737833006615,323.45106905803669
83.335316035277827,-0.43355805733260477,-0.43149333858478472,4.3073333492167531
65.106131003676467,-0.092277420410335154,-0.09870519486357808,75.624567436644156
67.253824626380236,0.25437893559035096,0.23992749339728095,78.329660756496779
56.910794981740395,0.62868657191228516,0.63575774540908259,47.410544702395747
75.15350036974759,0.12401110941707727,0.12008874976510024,122.2747907539152
64.660363741367462,0.28597156357324294,0.2697408138877434,25.653176040069607
204.7393696360281,-0.41646676800558091,-0.42717469057261681,363.08521497403331
69.277829550242359,-0.94556548691630482,-0.94348521082503556,100.50005915929644
61.486907743783412,-0.50127165447567168,-0.49290941766100843,110.29385728667847
143.39781514140694,0.22655054707607025,0.21767353648031323,126.42915084650832
69.60370675969385,-0.68710200525786314,-0.69088994993472319,171.59252810060357
85.675348008100215,0.37549002944428822,0.36450033521652292,165.99234764115627
92.639956679452524,-0.29528749138607924,-0.3078969360520693,70.799314670224447
53.253202273526298,0.15134120438236676,0.13679451369852796,6.958558369231457
145.67598576472159,-0.036536510833864,-0.037998275656920925,74.596109429004045
37.081393055253763,-0.69761610696164422,-0.70455308257493199,40.090952792861387
88.976698304965723,-0.81844251355421926,-0.81246642078585907,33.392498496981318
90.384417771170106,-0.41896801720262178,-0.43964971602931013,206.94223396833502
99.427749330615384,-0.97236888855531789,-0.97245733322268113,73.342895048817923
56.457495866675714,-0.99103584705593328,-0.99175029524044767,89.308147185659479
51.651981144218105,0.62515653927429815,0.62859368001728877,54.392187774127152
124.85388423887048,-0.084689562666422358,-0.096925638990919827,211.12298134150726
87.695565265563275,0.16544122825091012,0.15850085212127685,139.63999012161122
49.389933948142065,-0.93750387148095493,-0.93309775631939562,46.529699397431727
65.323521868929234,-0.95444419496730504,-0.95504366230704651,49.593321936465799
91.914264916530016,-0.6606673546292321,-0.66601672717348992,42.59878370415035
53.084488635685886,-0.27811065630025755,-0.28185043681425015,47.503060607763551
142.12062465023058,0.66096956445643729,0.65695378812644412,-259.91943001894299
81.410634525131897,0.74094841990886251,0.74292788127752518,70.402601392108693
233.3097678040256,0.53430419835380771,0.51982676301348862,655.61626434865411
179.21276979160768,-0.29480079221205124,-0.29276579098698652,-218.01638306338182
105.31647328263693,-0.6129321200259219,-0.62619645507336918,220.27157059751175
68.617835632340643,0.29352784482217231,0.29912648334170838,17.641352638252467
46.988940850684976,-0.54648901305437803,-0.5645628867290613,63.996332159387265
78.815193644832476,0.77584406577053389,0.77848494679074809,41.12581624660357
62.448938175637814,0.053117398275116745,0.063443961343765468,27.032381005358012
72.311757306169866,0.021192154484258596,0.016807765115821261,34.990602471456853
83.735329820195432,-0.20046193583709337,-0.20040088348991972,111.33014248009954
70.993593298694407,-0.32874938831352374,-0.31320784152316788,67.957596234763841
110.33794933158619,-0.25547427917501087,-0.24620573587647387,222.07651707399421
47.721808593165804,0.60225786782343826,0.60953580149408504,59.400719293357099
69.209447793465458,-0.092225902037616381,-0.10178095936594521,108.68508488534152
63.293954566408431,-0.88372787788854401,-0.88542280484759683,-20.847347298864435
101.22215303063058,0.97868356347336682,0.97652947114979216,-119.02803580002814
108.37509280560609,-0.53390550787918967,-0.54392090915223013,280.2517182726267
71.179922756485311,0.86291148121509442,0.86407088699312395,75.235453845821922
144.08035981654811,-0.91746240964067893,-0.91314450187695262,10.564696803956474
127.58335136897843,-0.94994409415549863,-0.9468552932351062,5.8224511775270802
59.825365980593126,0.1523015960645473,0.1560953605081449,90.468455346771179
100.12970981132466,-0.97630083267047363,-0.9759646593855611,176.53809494724072
70.428150465403931,-0.64049531271574645,-0.63783728808369433,103.88769271431724
36.399476281074485,0.24825488975614074,0.27092225784492557,34.707326783310421
147.69336917302982,0.40292157865751599,0.40330777914653315,122.07580031378767
200.39522583261871,0.33064876905559126,0.31577961496483276,513.2496960182084
188.23807588763168,-0.98667173134334285,-0.98499184222058978,-154.17562138479553
124.70271473614132,-0.93349897608145693,-0.9364245976216885,180.48203084489342
55.218402733080232,0.46285255147702276,0.466821445801341,95.610883573422484
56.373249821493275,-0.87755970736396072,-0.88416291160074179,76.704992804157882
237.43762462950619,-0.9071917384057091,-0.90797687328253529,-246.26998018192577
86.050047143215352,-0.058038455679842782,-0.063960275872683825,50.842616323970731
58.609649504296094,0.64912179685027094,0.64788207371616213,125.50586657187074
90.711612640862313,0.59985243766192142,0.5923455927350334,194.54935324509512
92.525567940775304,0.52855522119281062,0.52607628177315102,135.14554315219775
38.372052641837435,0.11451356853237438,0.11213388330558893,38.652907607179522
71.356133402849892,0.56750933731150832,0.56044063112963372,86.166424561091446
100.97599289283521,-0.76776292024248716,-0.76115097363061146,2.7290707456862755
50.65937661879039,-0.78556576951279022,-0.78686953018768857,70.963961352878215
122.79476615677748,0.65997235069581728,0.67065840350101036,179.78587980935521
66.624877087857826,-0.24388497210518323,-0.23293953320997277,41.783010244354337
70.296044333728332,0.94122023329964666,0.94148187498926461,27.117479824593058
60.827494905684141,-0.35347469172875923,-0.346962110799034,109.30180454524714
46.730105820465681,-0.56533550521765963,-0.58170832699426933,59.193342108056505
94.631531252107379,0.002184281069233851,-0.022864221177568086,263.40942560379136
76.972904814655948,-0.95380400163696311,-0.9510171789340891,-14.850432565235591
173.35629293748323,-0.34660892763191442,-0.36090820640326393,146.6702588452209
200.02168093778053,-0.55989797351197845,-0.56784985528251641,-48.820937820345549
165.17261011748647,-0.090671615446958009,-0.10302594369514229,-48.566960981294287
83.651461451915296,0.30468480028660028,0.29530813802341321,97.147016063736316
33.113097805249744,-0.048220942984650961,-0.052158034983871712,28.121817077813706
97.086515049628389,0.12126496888506688,0.12828104846839472,265.15457354915219
157.88236820795098,0.42002959057113909,0.41471127520109419,-11.11780020225893
50.874222296507114,-0.76196959405729903,-0.75514680427945113,79.400432055744332
37.657095089657247,0.59429994532840702,0.59062317197357295,49.107877829102506
196.24937351147506,-0.65697789726818812,-0.65197737186341698,-492.4752898512636
54.761687954282976,-0.11740083880374996,-0.11471118516821321,110.68716867203833
90.472785596559149,-0.34712339422779959,-0.34655361795679929,208.40171084256716
67.632755655108014,-0.22722917340136184,-0.21346061601575811,28.251947501464599
105.15094542580815,-0.11041225874868377,-0.12855216729962118,-47.804401730567186
128.95126012682928,-0.078363132578400663,-0.080469274666640792,83.353868594314108
100.09121219782162,-0.64333232116815231,-0.63031381673320874,36.2378071847345
70.056615490531854,0.66458025646250118,0.65903114641836458,46.540372680171927
163.1027126389061,0.27903937823906233,0.27569834318945768,328.28355713445995
143.65572809009308,-0.9284065914115327,-0.92750169231602897,98.481461840452994
63.57844902309516,-0.49095792652643544,-0.49326926688310074,36.039760192156606
129.33657630551247,-0.96267483757136563,-0.96836627233514849,-54.009518249074382
100.99337458652001,-0.49039916878800294,-0.49901297941774364,142.21414082890283
128.26927851064988,0.084715574477861599,0.092581808938997978,354.21795724784471
122.10523107977795,0.36812940585507725,0.3750517525786034,-154.78945671848828
95.247773112862589,-0.30873893261948515,-0.3167604570428349,177.20285993980562
67.522592023713372,-0.34046340606801584,-0.34671212307696769,106.81770782341499
81.614085765354929,-0.14652188645003927,-0.14090412594655607,88.653764005292715
41.27520787776394,0.31498038099155279,0.30460493233697172,30.449676554677428
95.391895292748941,0.40942777467838054,0.40192975267661163,173.67742147945194
134.96204445954669,0.97333126756942634,0.9714457806472071,-116.05666300060129
112.65394703534454,-0.73221117217704723,-0.72965109372804615,74.805631062064052
52.827863026671892,-0.46779145684935952,-0.47526479712782937,-1.0130911208831685
106.94724342996165,-0.92252033378416654,-0.92809847624487807,-71.338317661965291
53.166702845564096,0.33508189084119433,0.33497416596688145,35.737501069773607
164.94877352450388,-0.72518601114789161,-0.7249154869868305,303.9438048249047
42.470976973732519,-0.85289722249789413,-0.85562058307730549,-1.1469181423924091
188.76286066538165,-0.65601326939299387,-0.6582160488561829,240.05894426087693
120.49513220548707,-0.2029377435529105,-0.21200959696648772,90.242262724461114
99.47496664819684,0.43124273105365263,0.43862858376616665,33.988095207696361
101.72751079612969,-0.4715842730403792,-0.47389296735471304,166.48516631229373
68.21332964729973,0.11386803190893535,0.10500640136093334,39.961639440887268
60.864098540422397,-0.64631805696068834,-0.64565053591881361,43.476894160456837
104.52721700533729,-0.26948758327762024,-0.27442879186850833,368.0168491756051
82.688972366199366,0.30479197422017656,0.2985102797899078,29.724462130842802
95.334259951465995,-0.10067049502313186,-0.10051718232325196,132.11617831789701
104.61927398859831,0.099983267820960897,0.085837340109261959,-17.158220600109882
227.74725278930771,-0.66656731937736891,-0.66345880928715106,140.15420261573993
64.367944148312731,0.9654704723841161,0.96580139934241527,69.898475546085265
81.461463862136867,0.56594637522212254,0.55410505699349522,128.86585285293052
67.057398440552376,0.35713188507098215,0.35656136112396286,75.811358483765233
198.0985288399954,-0.81168760413026364,-0.81673442251307615,539.82643082574157
65.784853764070192,-0.82862438928432836,-0.82887166910529986,83.063176515862992
255.77674950989299,-0.99029712980277207,-0.98992386627749096,138.47832938525784
251.07614504021427,-0.027215601158103508,-0.027161713184236658,429.42814806658868
78.543935813818294,0.17059287186383099,0.16953508912200893,37.697961495150153
135.52520888930223,0.48230954075511634,0.48244891802482881,51.447022925598411
81.230109927934791,0.38866698700026969,0.37762265871232681,192.44022821443218
43.036787319139421,0.57654141638902945,0.56389500407346882,36.438662890069146
85.169346623181426,0.27779113736842476,0.2759494567952408,168.08594425759543
71.501366053329136,0.45755127001860196,0.46367366362576223,-40.863854534421975
172.95475061473522,-0.86847084218676573,-0.86768171477433798,-189.88597746501432
72.791806223772554,-0.88703435205305592,-0.89091075862799984,65.387718353058901
67.194397531639964,-0.6296766586400302,-0.64364712178741956,94.173542968028855
129.71442486770448,0.42627243905996748,0.42913726236704308,436.68355509666668
83.202151453244824,0.056933652084394604,0.068968429286436372,86.702103883676941
71.266679153894003,0.27570621748027158,0.27192169654159454,60.367395446902464
71.94863167210741,0.33013614817189074,0.33958548762468482,102.25104786071995
49.723922736219336,-0.55960681266909473,-0.55997472437141393,27.132551251473156
136.81483801330486,-0.25724540575737032,-0.2569352872998163,195.61647275056114
34.330022035810494,-0.84592553640339885,-0.85495677235136136,28.683207357385069
126.90137217843478,0.48828120812414078,0.48068032016440876,241.31689906253473
101.47998902303503,-0.97743373827593394,-0.97818684623789909,113.03094832100048
84.145301284254757,-0.39579721783313748,-0.39703435264826137,206.40424278771926
42.368707477355642,0.94198129379591444,0.93549392161762657,25.768059448672897
81.338438279833738,0.86750929489480599,0.87794469677885723,236.81234993557408
121.76344660318084,0.21530569333211069,0.22957038244839897,119.71265411197344
97.451039577254889,0.94055853996068861,0.93857293422696586,24.400679411199281
77.740936760015828,-0.762184828409741,-0.76431453164833818,137.59682293936464
87.542756174182358,-0.63928611684437864,-0.63907247940588552,71.502411811196339
38.152684687926509,-0.86954352877605201,-0.86530455861095223,60.826959772453826
68.409386737255005,0.19769756869117705,0.21009179559682459,58.171646999518586
79.239883972298827,0.14886588821618996,0.15447355929853981,111.8437160767556
72.10137005846417,0.98616331537504132,0.9871274035403822,132.51443256007258
67.119025890264766,-0.40316710224380214,-0.38594204721142461,51.328346080813475
66.63186905388109,0.83387381453523579,0.83063835125838259,100.77695191777015
73.113030806651167,0.11105209596826326,0.11869430639743857,-24.029933189746028
166.25509112315316,-0.71011441140843012,-0.70975567479870372,189.37489825557191
56.58700121302013,-0.29551775776032896,-0.30333750167221618,88.529599146894341
137.33328947289493,-0.24584208958894349,-0.25711402017160445,-45.63058950838424
57.293270070762588,-0.7412268602675236,-0.74330619314986845,76.341743275102672
162.61726390604417,0.21325708928228093,0.21093373800676987,-223.11973212636275
48.195466792881703,0.43615402312823082,0.43581720233865495,9.5877378244237246
74.41185825385061,-0.21939154919518389,-0.21008076123213007,40.748182138923916
172.40623664683869,-0.002315058332089448,-0.015546670774403783,-76.599885495806816
69.969611822030842,0.56984502602302256,0.57178701040707747,86.159803710466676
51.822042869352217,-0.11182404413864666,-0.098498820043483579,35.418232909191545
91.571682846804819,0.56144542128646524,0.57250493487028276,136.00439933786012
91.596648328138571,-0.32684687249731503,-0.33768583047391132,132.95285952697736
97.911781220592403,-0.50981735287368779,-0.51245611544431013,222.6065542848138
